,Seq Num,Obs ID,Instrument,Grating,Appr Exp ,Exposure ,Target Name,PI Name,RA,Dec,Status,Data Mode,Exp Mode ,Avg Cnt Rate,Evt Cnt,Start Date,Public Release Date,Proposal,Science Category,Type,Obs Cycle,Prop Cycle,Joint,Gname
644,402140,22375,ACIS-I,NONE,48.0,47.42,NGC 300 X-1,Binder,13.792,-37.704,archived,FAINT,TE,7.369780502,349489.0,4/26/2020 5:04,4/27/2021 6:01,21400231,BH AND NS BINARIES,GO,21,21,HST,NGC 300
645,601455,22478,ACIS-I,NONE,20.0,19.7,IC342 Center,Sell,56.702,68.096,archived,FAINT,TE,8.518296457,167793.0,5/9/2020 14:26,5/10/2021 10:51,21620200,NORMAL GALAXIES,GO,21,21,HST+NOAO,IC342
646,601456,22479,ACIS-I,NONE,45.0,40.53,IC342 NE,Sell,56.828,68.143,archived,FAINT,TE,4.05517033,164365.0,12/7/2019 16:55,12/9/2020 13:40,21620200,NORMAL GALAXIES,GO,21,21,HST+NOAO,IC342
647,601457,22480,ACIS-I,NONE,45.0,44.47,IC342 NW,Sell,56.576,68.143,archived,FAINT,TE,4.179992503,185883.0,7/13/2020 20:45,7/14/2021 11:55,21620200,NORMAL GALAXIES,GO,21,21,HST+NOAO,IC342
648,601458,22481,ACIS-I,NONE,45.0,44.39,IC342 SW,Sell,56.576,68.04899999999999,observed,FAINT,TE,8.379737556,371948.0,8/12/2021 19:34,8/13/2022 10:57,21620200,NORMAL GALAXIES,GO,21,21,HST+NOAO,IC342
649,601459,22482,ACIS-I,NONE,45.0,44.47,IC342 SE,Sell,56.828,68.04899999999999,archived,FAINT,TE,3.9178097160000003,174222.0,4/21/2020 5:25,4/21/2021 19:31,21620200,NORMAL GALAXIES,GO,21,21,HST+NOAO,IC342
650,704024,22714,ACIS-I,NONE,5.0,4.89,Centaurus A,Kraft,201.393,-43.062,archived,FAINT,TE,9.276025127,45332.0,5/3/2020 12:38,5/4/2021 5:28,21700617,ACTIVE GALAXIES AND QUASARS,GTO,21,21,None,NGC 5128
651,704025,22715,ACIS-I,NONE,5.0,4.89,Centaurus A,Kraft,201.338,-43.013000000000005,archived,FAINT,TE,9.457228777000001,46284.0,9/14/2020 2:29,9/14/2021 10:11,21700617,ACTIVE GALAXIES AND QUASARS,GTO,21,21,None,NGC 5128
652,402063,23075,ACIS-I,NONE,10.0,9.95,Maffei 1,Vulic,39.148,59.655,archived,FAINT,TE,3.060461685,30446.0,11/24/2019 11:56,4/18/2021 12:41,20400425,BH AND NS BINARIES,GO,20,20,None,Maffei 1
653,402063,23076,ACIS-I,NONE,12.0,11.32,Maffei 1,Vulic,39.148,59.655,archived,FAINT,TE,3.013942751,34106.0,11/20/2019 21:08,4/18/2021 12:41,20400425,BH AND NS BINARIES,GO,20,20,None,Maffei 1
654,503199,23140,ACIS-S,NONE,10.0,9.95,SN2020oi,Stroh,185.729,15.824000000000002,archived,VFAINT,TE,4.3188862519999995,42993.0,2/15/2020 1:08,5/15/2020 16:10,21508712,SN, SNR AND ISOLATED NS,DDT,21,21,SN2020oi
655,503200,23141,ACIS-S,NONE,10.0,9.95,SN2020oi,Stroh,185.729,15.824000000000002,archived,VFAINT,TE,4.2985337569999995,42790.0,3/13/2020 9:34,6/13/2020 18:11,21508712,SN, SNR AND ISOLATED NS,DDT,22,21,SN2020oi
656,503139,23216,ACIS-S,NONE,11.0,10.91,SN2014C,MARGUTTI,339.273,34.409,archived,VFAINT,TE,11.75124882,128244.0,4/18/2020 18:19,4/20/2021 5:01,20500323,SN, SNR AND ISOLATED NS,GO,21,20,SN2014C
657,402063,23217,ACIS-I,NONE,20.0,19.81,Maffei 1,Vulic,39.148,59.655,archived,FAINT,TE,3.027228755,59970.0,4/15/2020 18:14,4/18/2021 12:41,20400425,BH AND NS BINARIES,GO,20,20,None,Maffei 1
658,402063,23218,ACIS-I,NONE,14.0,13.89,Maffei 1,Vulic,39.148,59.655,archived,FAINT,TE,3.0587177010000004,42495.0,4/18/2020 1:03,4/18/2021 12:41,20400425,BH AND NS BINARIES,GO,20,20,None,Maffei 1
659,402063,23219,ACIS-I,NONE,10.0,9.94,Maffei 1,Vulic,39.148,59.655,archived,FAINT,TE,3.0295585760000003,30124.0,4/19/2020 5:31,4/18/2021 12:41,20400425,BH AND NS BINARIES,GO,20,20,None,Maffei 1
660,402063,23220,ACIS-I,NONE,12.0,11.92,Maffei 1,Vulic,39.148,59.655,archived,FAINT,TE,3.0717299,36605.0,4/14/2020 1:24,4/18/2021 12:41,20400425,BH AND NS BINARIES,GO,20,20,None,Maffei 1
661,601497,23223,ACIS-I,NONE,10.0,9.94,NGC 6300,Walton,259.248,-62.821000000000005,archived,VFAINT,TE,3.3183227260000003,32985.0,4/26/2020 18:59,4/27/2020 6:11,20621067,NORMAL GALAXIES,CCT,21,20,None,NGC 6300
662,402197,23266,ACIS-S,NONE,30.0,29.69,NGC7793 P13,Walton,359.463,-32.624,archived,VFAINT,TE,4.239706835,125863.0,6/4/2020 16:39,6/5/2020 9:13,21408733,BH AND NS BINARIES,DDT,21,21,None,NGC 7793
663,402250,23472,ACIS-S,NONE,35.0,33.62,M51,Earnshaw,202.458,47.20399999999999,observed,FAINT,TE,13.20924401,444079.0,10/13/2020 11:25,10/15/2021 6:01,22400554,BH AND NS BINARIES,GO,22,22,None,MESSIER 051
664,402251,23473,ACIS-S,NONE,35.0,34.51,M51,Earnshaw,202.458,47.20399999999999,observed,FAINT,TE,13.33437916,460179.0,11/18/2020 16:03,11/20/2021 6:11,22400554,BH AND NS BINARIES,GO,22,22,None,MESSIER 051
665,402252,23474,ACIS-S,NONE,35.0,36.14,M51,Earnshaw,202.458,47.20399999999999,observed,FAINT,TE,13.01281773,470300.0,12/21/2020 7:40,12/22/2021 15:29,22400554,BH AND NS BINARIES,GO,22,22,None,MESSIER 051
666,402253,23475,ACIS-S,NONE,35.0,34.51,M51,Earnshaw,202.458,47.20399999999999,observed,FAINT,TE,13.35871811,460961.0,1/28/2021 5:58,1/29/2022 5:52,22400554,BH AND NS BINARIES,GO,22,22,None,MESSIER 051
667,402254,23476,ACIS-S,NONE,35.0,34.44,M51,Earnshaw,202.458,47.20399999999999,observed,FAINT,TE,4.26153065,146762.0,3/1/2021 11:32,3/2/2022 5:57,22400554,BH AND NS BINARIES,GO,22,22,None,MESSIER 051
668,402255,23477,ACIS-S,NONE,35.0,31.64,M51,Earnshaw,202.458,47.20399999999999,observed,FAINT,TE,7.599495318,240427.0,4/1/2021 18:41,4/2/2022 12:20,22400554,BH AND NS BINARIES,GO,22,22,None,MESSIER 051
669,402256,23478,ACIS-S,NONE,35.0,31.55,M51,Earnshaw,202.458,47.20399999999999,observed,FAINT,TE,13.04789387,411651.0,5/4/2021 11:33,5/5/2022 6:13,22400554,BH AND NS BINARIES,GO,22,22,None,MESSIER 051
670,402257,23479,ACIS-S,NONE,35.0,35.0,M51,Earnshaw,202.458,47.20399999999999,observed,FAINT,TE,12.84008006,449412.0,6/7/2021 23:32,6/9/2022 7:40,22400554,BH AND NS BINARIES,GO,22,22,None,MESSIER 051
671,402258,23480,ACIS-S,NONE,35.0,34.51,M51,Earnshaw,202.458,47.20399999999999,observed,FAINT,TE,13.04427478,450168.0,7/13/2021 19:02,7/14/2022 8:50,22400554,BH AND NS BINARIES,GO,22,22,None,MESSIER 051
672,402259,23481,ACIS-S,NONE,18.0,17.72,M51,Earnshaw,202.458,47.20399999999999,observed,FAINT,TE,13.15691577,233119.0,8/18/2021 12:53,8/20/2022 5:58,22400554,BH AND NS BINARIES,GO,22,22,None,MESSIER 051
673,402260,23482,ACIS-S,NONE,30.0,28.68,NGC 4485/90,Earnshaw,187.646,41.663999999999994,observed,FAINT,TE,6.796447855,194941.0,11/27/2020 3:07,12/1/2021 6:00,22400554,BH AND NS BINARIES,GO,22,22,None,NGC 4485
674,402261,23483,ACIS-S,NONE,30.0,29.57,NGC 4485/90,Earnshaw,187.646,41.663999999999994,observed,FAINT,TE,13.11084784,387671.0,12/27/2020 12:32,12/28/2021 5:40,22400554,BH AND NS BINARIES,GO,22,22,None,NGC 4485
675,402262,23484,ACIS-S,NONE,30.0,29.57,NGC 4485/90,Earnshaw,187.646,41.663999999999994,observed,FAINT,TE,13.06338484,386231.0,1/24/2021 18:21,1/26/2022 11:02,22400554,BH AND NS BINARIES,GO,22,22,None,NGC 4485
676,402263,23485,ACIS-S,NONE,30.0,32.24,NGC 4485/90,Earnshaw,187.646,41.663999999999994,observed,FAINT,TE,5.255384395,169423.0,2/21/2021 0:46,2/23/2022 11:56,22400554,BH AND NS BINARIES,GO,22,22,None,NGC 4485
677,402264,23486,ACIS-S,NONE,30.0,29.66,NGC 4485/90,Earnshaw,187.646,41.663999999999994,observed,FAINT,TE,7.5211510839999995,223091.0,3/19/2021 12:33,3/22/2022 16:16,22400554,BH AND NS BINARIES,GO,22,22,None,NGC 4485
678,402265,23487,ACIS-S,NONE,30.0,29.57,NGC 4485/90,Earnshaw,187.646,41.663999999999994,observed,FAINT,TE,12.62585489,373381.0,4/18/2021 7:32,4/21/2022 12:03,22400554,BH AND NS BINARIES,GO,22,22,None,NGC 4485
679,402266,23488,ACIS-S,NONE,30.0,29.57,NGC 4485/90,Earnshaw,187.646,41.663999999999994,observed,FAINT,TE,12.79213507,378243.0,5/15/2021 1:54,5/17/2022 6:10,22400554,BH AND NS BINARIES,GO,22,22,None,NGC 4485
680,402267,23489,ACIS-S,NONE,30.0,29.69,NGC 4485/90,Earnshaw,187.646,41.663999999999994,observed,FAINT,TE,4.2918470730000005,127407.0,6/12/2021 13:16,6/14/2022 10:30,22400554,BH AND NS BINARIES,GO,22,22,None,NGC 4485
681,402268,23490,ACIS-S,NONE,30.0,29.57,NGC 4485/90,Earnshaw,187.646,41.663999999999994,observed,FAINT,TE,12.91733144,381992.0,7/8/2021 12:31,7/9/2022 6:00,22400554,BH AND NS BINARIES,GO,22,22,None,NGC 4485
682,402269,23491,ACIS-S,NONE,30.0,29.66,NGC 4485/90,Earnshaw,187.646,41.663999999999994,observed,FAINT,TE,7.358146904,218256.0,8/6/2021 15:22,8/9/2022 20:49,22400554,BH AND NS BINARIES,GO,22,22,None,NGC 4485
683,402270,23492,ACIS-I,NONE,10.0,9.74,NGC 253,Earnshaw,11.925,-25.303,observed,FAINT,TE,8.145711488,79319.0,5/5/2021 11:16,5/5/2022 17:13,22400554,BH AND NS BINARIES,GO,22,22,None,NGC 0253
684,402271,23493,ACIS-I,NONE,10.0,9.95,NGC 253,Earnshaw,11.925,-25.303,observed,FAINT,TE,3.224183308,32067.0,6/1/2021 20:25,6/2/2022 8:20,22400554,BH AND NS BINARIES,GO,22,22,None,NGC 0253
685,402272,23494,ACIS-I,NONE,10.0,9.83,NGC 253,Earnshaw,11.925,-25.303,observed,FAINT,TE,8.205505599,80679.0,7/1/2021 8:03,7/2/2022 6:10,22400554,BH AND NS BINARIES,GO,22,22,None,NGC 0253
686,402273,23495,ACIS-I,NONE,10.0,9.83,NGC 253,Earnshaw,11.925,-25.303,observed,FAINT,TE,7.996974509,78594.0,7/27/2021 0:42,7/27/2022 9:29,22400554,BH AND NS BINARIES,GO,22,22,None,NGC 0253
687,402274,23496,ACIS-I,NONE,10.0,9.83,NGC 253,Earnshaw,11.925,-25.303,observed,FAINT,TE,8.364820137999999,82219.0,8/21/2021 7:49,8/23/2022 6:25,22400554,BH AND NS BINARIES,GO,22,22,None,NGC 0253
688,402275,23497,ACIS-I,NONE,10.0,9.8,NGC 253,Earnshaw,11.925,-25.303,observed,FAINT,TE,8.116084356,79569.0,9/18/2021 12:23,9/19/2022 14:19,22400554,BH AND NS BINARIES,GO,22,22,None,NGC 0253
689,402276,23498,ACIS-I,NONE,10.0,,NGC 253,Earnshaw,11.925,-25.303,unobserved,FAINT,TE,,,10/15/2021 0:00,,22400554,BH AND NS BINARIES,GO,22,22,None,NGC 0253
690,402277,23499,ACIS-I,NONE,10.0,,NGC 253,Earnshaw,11.925,-25.303,unobserved,FAINT,TE,,,11/9/2021 0:00,,22400554,BH AND NS BINARIES,GO,22,22,None,NGC 0253
691,402278,23500,ACIS-I,NONE,10.0,,NGC 253,Earnshaw,11.925,-25.303,unobserved,FAINT,TE,,,12/7/2021 0:00,,22400554,BH AND NS BINARIES,GO,22,22,None,NGC 0253
692,402279,23501,ACIS-I,NONE,10.0,,NGC 253,Earnshaw,11.925,-25.303,unobserved,FAINT,TE,,,1/2/2022 0:00,,22400554,BH AND NS BINARIES,GO,22,22,None,NGC 0253
693,503234,23559,ACIS-S,NONE,10.0,9.95,SN 2010br,Patnaude,180.796,44.528999999999996,observed,VFAINT,TE,5.701077398,56702.0,11/8/2020 4:17,11/8/2021 19:26,22500259,SN, SNR AND ISOLATED NS,GO,22,22,NGC 4051
694,503236,23561,ACIS-S,NONE,12.0,11.92,SN 2013ge,Patnaude,158.702,21.662,observed,VFAINT,TE,4.989999473999999,59469.0,10/17/2020 4:17,10/18/2021 19:41,22500259,SN, SNR AND ISOLATED NS,GO,22,22,NGC 3287
695,503239,23564,ACIS-S,NONE,5.0,5.01,SN 2005at,Patnaude,287.473,-63.823,observed,VFAINT,TE,5.124767688,25675.0,1/30/2021 21:23,1/31/2022 16:31,22500259,SN, SNR AND ISOLATED NS,GO,22,22,NGC 6744
696,601500,23599,ACIS-I,NONE,40.0,,M96,Vulic,161.691,11.82,unobserved,FAINT,TE,,,,,22620087,NORMAL GALAXIES,GO,22,22,None,MESSIER 096
697,601539,23638,ACIS-S,NONE,17.0,16.74,NGC 3998,Zepf,179.484,55.45399999999999,observed,VFAINT,TE,13.38997754,224084.0,9/7/2021 10:30,,22620521,NORMAL GALAXIES,GO,22,22,None,NGC 3998
698,601539,24392,ACIS-S,NONE,20.0,19.6,NGC 3998,Zepf,179.484,55.45399999999999,observed,VFAINT,TE,12.94386331,253718.0,9/12/2021 0:00,,22620521,NORMAL GALAXIES,GO,22,22,None,NGC 3998
699,601539,24393,ACIS-S,NONE,27.0,,NGC 3998,Zepf,179.484,55.45399999999999,unobserved,VFAINT,TE,,,,,22620521,NORMAL GALAXIES,GO,22,22,None,NGC 3998
700,601500,24438,ACIS-I,NONE,30.0,,M96,Vulic,161.691,11.82,unobserved,FAINT,TE,,,,,22620087,NORMAL GALAXIES,GO,22,22,None,MESSIER 096
701,601500,24439,ACIS-I,NONE,30.0,,M96,Vulic,161.691,11.82,unobserved,FAINT,TE,,,,,22620087,NORMAL GALAXIES,GO,22,22,None,MESSIER 096
702,601500,24440,ACIS-I,NONE,18.0,17.66,M96,Vulic,161.691,11.82,observed,FAINT,TE,2.873153915,50747.0,3/4/2021 14:31,,22620087,NORMAL GALAXIES,GO,22,22,None,MESSIER 096
703,601500,24441,ACIS-I,NONE,17.0,16.67,M96,Vulic,161.691,11.82,observed,FAINT,TE,2.90070644,48367.0,3/5/2021 5:18,,22620087,NORMAL GALAXIES,GO,22,22,None,MESSIER 096
704,601500,24442,ACIS-I,NONE,19.0,18.83,M96,Vulic,161.691,11.82,observed,FAINT,TE,2.935712777,55282.0,3/6/2021 6:00,,22620087,NORMAL GALAXIES,GO,22,22,None,MESSIER 096
705,503280,24707,ACIS-S,NONE,5.0,5.02,SN 2014L,Kraft,184.703,14.412,observed,VFAINT,TE,4.454398813,22382.0,4/14/2021 22:19,4/15/2022 9:29,22500658,SN, SNR AND ISOLATED NS,GTO,22,22,M99
706,601500,24979,ACIS-I,NONE,20.0,19.64,M96,Vulic,161.691,11.82,observed,FAINT,TE,2.851788126,56006.0,3/6/2021 21:25,,22620087,NORMAL GALAXIES,GO,22,22,None,MESSIER 096
707,601500,24980,ACIS-I,NONE,16.0,15.69,M96,Vulic,161.691,11.82,observed,FAINT,TE,2.868774766,45008.0,3/7/2021 12:44,,22620087,NORMAL GALAXIES,GO,22,22,None,MESSIER 096
708,601446,24981,ACIS-S,NONE,11.0,11.48,NGC 4472 ULXs,Zepf,187.415,7.909,observed,FAINT,TE,7.291866906,83680.0,3/8/2021 6:02,3/8/2022 9:35,20620572,NORMAL GALAXIES,GO,22,20,NOAO,M49
709,402293,24986,ACIS-S,NONE,10.0,9.96,Swift J130456-493158,Brightman,196.234,-49.533,archived,VFAINT,TE,4.122432431,41042.0,3/10/2021 3:49,3/10/2021 9:06,22408769,BH AND NS BINARIES,DDT,22,22,None,nan
710,503302,25179,ACIS-S,NONE,20.0,,SN1986J,Stroh,35.63,42.333,unobserved,VFAINT,TE,,,,,23500115,SN, SNR AND ISOLATED NS,GO,23,23,SN1986J
711,503309,25186,ACIS-S,NONE,20.0,,SN2012cc,Stroh,186.737,15.046,unobserved,VFAINT,TE,,,,,23500115,SN, SNR AND ISOLATED NS,GO,23,23,SN2012cc
712,503314,25191,ACIS-S,NONE,20.0,,SN2014C,Stroh,339.273,34.409,unobserved,VFAINT,TE,,,,,23500115,SN, SNR AND ISOLATED NS,GO,23,23,SN2014C
713,601545,25220,ACIS-S,NONE,55.0,,ngc 4631,Hodges-Kluck,190.533,32.542,unobserved,FAINT,TE,,,,,23610025,NORMAL GALAXIES,GO,23,23,None,NGC 4631
714,402259,25689,ACIS-S,NONE,17.0,16.9,M51,Earnshaw,202.458,47.20399999999999,observed,FAINT,TE,13.29474778,224724.0,8/19/2021 6:02,8/20/2022 5:58,22400554,BH AND NS BINARIES,GO,22,22,None,MESSIER 051
715,601545,25777,ACIS-S,NONE,30.0,,ngc 4631,Hodges-Kluck,190.533,32.542,unobserved,FAINT,TE,,,,,23610025,NORMAL GALAXIES,GO,23,23,None,NGC 4631
716,601545,25778,ACIS-S,NONE,30.0,,ngc 4631,Hodges-Kluck,190.533,32.542,unobserved,FAINT,TE,,,,,23610025,NORMAL GALAXIES,GO,23,23,None,NGC 4631
717,601545,25779,ACIS-S,NONE,30.0,,ngc 4631,Hodges-Kluck,190.533,32.542,unobserved,FAINT,TE,,,,,23610025,NORMAL GALAXIES,GO,23,23,None,NGC 4631
718,601545,25780,ACIS-S,NONE,30.0,,ngc 4631,Hodges-Kluck,190.533,32.542,unobserved,FAINT,TE,,,,,23610025,NORMAL GALAXIES,GO,23,23,None,NGC 4631
719,601545,25781,ACIS-S,NONE,30.0,,ngc 4631,Hodges-Kluck,190.533,32.542,unobserved,FAINT,TE,,,,,23610025,NORMAL GALAXIES,GO,23,23,None,NGC 4631
720,601545,25782,ACIS-S,NONE,30.0,,ngc 4631,Hodges-Kluck,190.533,32.542,unobserved,FAINT,TE,,,,,23610025,NORMAL GALAXIES,GO,23,23,None,NGC 4631
721,601539,25989,ACIS-S,NONE,17.0,16.73,NGC 3998,Zepf,179.484,55.45399999999999,observed,VFAINT,TE,13.08887728,219003.0,9/7/2021 23:42,,22620521,NORMAL GALAXIES,GO,22,22,None,NGC 3998
722,601539,25990,ACIS-S,NONE,14.0,13.77,NGC 3998,Zepf,179.484,55.45399999999999,observed,VFAINT,TE,13.18519715,181613.0,9/12/2021 17:26,,22620521,NORMAL GALAXIES,GO,22,22,None,NGC 3998
723,704563,26038,ACIS-I,NONE,5.0,,Centaurus A,Kraft,201.365,-43.019,unobserved,FAINT,TE,,,,,23700662,ACTIVE GALAXIES AND QUASARS,GTO,23,23,None,NGC 5128
724,704564,26039,ACIS-I,NONE,5.0,,Centaurus A,Kraft,201.365,-43.019,unobserved,FAINT,TE,,,,,23700662,ACTIVE GALAXIES AND QUASARS,GTO,23,23,None,NGC 5128
