srcid,src_num,detid,observation_id,observation_oid,ra,dec,duration,IAUNAME,ra_2,dec_2,IAUstripped,MJD,FIBERID,PLATE,CSC21P_name,CHANDRA_OBSID, OBSDATE, TIME
202032802010003,3,102032802010003,0203280201,57687,121.39593250297,24.163965130214,7036,4XMM J080535.0+240950,121.39586349998638,24.163961870007373,J080534.9+240950,52705.0,158.0,1265.0,2CXO J080534.9+240950,9270,2007-12-18,10.0
202032802010003,3,102032802010003,0203280201,57687,121.39593250297,24.163965130214,7036,4XMM J080535.0+240950,121.39586349998638,24.163961870007373,J080534.9+240950,52705.0,158.0,1265.0,2CXO J080535.1+240948,9270,2007-12-18,10.0
202007301010027,27,102007301010027,0200730101,57402,141.74925942302,30.917384235093,27036,4XMM J092659.8+305502,141.7492546106015,30.91760410543644,J092659.8+305503,56325.0,22.0,5808.0,2CXO J092659.8+305503,3155,2002-03-11,5.3
208022008010099,99,108022008010099,0802200801,68587,165.03969907424,10.053181434355,30000,4XMM J110009.5+100311,165.03942235583327,10.053477970173548,J110009.4+100312,52723.0,490.0,1220.0,2CXO J110009.4+100312,18162,2016-01-13,14.8
207625504010009,9,107625504010009,0762550401,67221,234.19020300834,16.226631623017,70043,4XMM J153645.6+161335,234.1903615582355,16.22661029448705,J153645.6+161335,55335.0,735.0,3933.0,2CXO J153645.6+161335,16768,2015-10-01,14.8
200960201010003,20,103040301010018,0304030101,58565,184.52993811504,29.936477497388,95070,4XMM J121807.1+295611,184.5297869584357,29.9365062085182,J121807.1+295611,53827.0,228.0,2232.0,2CXO J121807.1+295611,849,2000-05-26,10.0
201112702015016,20,105517802015015,0551780201,60754,227.66190293888,5.8922067857386,42637,4XMM J151038.8+055331,227.66187996851968,5.892436472743274,J151038.8+055332,55710.0,408.0,4878.0,2CXO J151038.8+055332,891,2000-04-12,19.8
202006301010012,14,108304202010014,0830420201,69770,134.92455777485,39.169980910226,60262,4XMM J085941.8+391011,134.92399453898753,39.16988027030593,J085941.7+391011,55973.0,742.0,4608.0,2CXO J085941.7+391011,6862,2006-01-26,14.9
205517606010004,4,105517606010004,0551760601,60750,188.86153635311,21.342976954251,22194,4XMM J123526.6+212034,188.86106776605536,21.34299290668476,J123526.6+212034,56089.0,431.0,5985.0,2CXO J123526.6+212034,13883,2011-11-06,11.9
205517606010004,5,106716408010005,0671640801,62533,188.86127128147,21.342903187921,26227,4XMM J123526.6+212034,188.86106776605536,21.34299290668476,J123526.6+212034,56089.0,431.0,5985.0,2CXO J123526.6+212034,13883,2011-11-06,11.9
208042712010019,19,108042712010019,0804271201,68236,214.64993888783,53.52390031583,14040,4XMM J141835.9+533126,214.6503999879845,53.52397682098963,J141836.0+533126,55715.0,727.0,5017.0,2CXO J141836.0+533126,4757,2004-07-28,6.4
201122403010083,85,101122403010083,0112240301,55637,202.63373586637,-1.982987769441,29757,4XMM J133032.0-015858,202.633385510394,-1.982557436293016,J133032.0-015857,52377.0,497.0,910.0,2CXO J133032.0-015857,12914,2011-03-16,37.0
203023522010046,48,103023522010046,0302352201,58383,149.49832095232,2.4695266112373,20071,4XMM J095759.5+022810,149.49769191588257,2.469509386863632,J095759.4+022810,51994.0,483.0,500.0,2CXO J095759.4+022810,8009,2007-01-02,45.9
202060901010025,16,102060902010015,0206090201,57959,174.56929691557,21.970440897274,8037,4XMM J113816.6+215814,174.56933639188514,21.9705723034803,J113816.6+215814,56311.0,864.0,6431.0,2CXO J113816.6+215814,20583,2019-03-05,34.6
200731403010015,16,106716201010015,0671620101,62529,241.2402461417,32.881697720256,58542,4XMM J160457.7+325254,241.2404088810074,32.88153257650129,J160457.6+325253,55719.0,723.0,4961.0,2CXO J160457.6+325253,2791,2002-01-07,20.4
202033612010051,31,102033611010028,0203361101,57701,150.06214027709,2.6592810799847,37442,4XMM J100014.9+023933,150.06206778176858,2.6594633710974813,J100014.8+023934,55630.0,808.0,4737.0,2CXO J100014.8+023934,7997,2006-12-30,45.4
201122703010016,13,101122703010016,0112270301,55650,170.47865469798,24.415937473948,9999,4XMM J112154.8+242457,170.47843811166229,24.41555299165896,J112154.8+242456,56306.0,384.0,6414.0,2CXO J112154.8+242456,4989,2004-02-15,38.5
207226601010049,52,107226601010049,0722660101,64810,189.03905702495,28.933851222824,41145,4XMM J123609.4+285602,189.0389735366682,28.93362221302541,J123609.3+285601,56341.0,405.0,6478.0,2CXO J123609.3+285601,5588,2005-05-11,49.3
201530301010010,20,102124810010020,0212481001,58102,10.363138157723,25.438027426252,3091,4XMM J004127.2+252617,10.36353152113344,25.437905755052068,J004127.2+252616,56301.0,462.0,6286.0,2CXO J004127.2+252616,7608,2007-07-11,3.0
201125520010007,7,101125520010007,0112552001,55764,154.41075829333,21.688527373622,9378,4XMM J101738.5+214118,154.41042506392023,21.68839661775146,J101738.5+214118,53739.0,157.0,2365.0,2CXO J101738.5+214118,2760,2002-03-14,19.8
205016215010008,8,105016215010008,0501621501,59901,158.39110854195,58.243285116044,13038,4XMM J103333.8+581435,158.39161431048387,58.243228902645626,J103334.0+581435,56657.0,705.0,7088.0,2CXO J103334.0+581435,13882,2013-01-16,11.9
202046501010001,1,102046501010001,0204650101,57841,179.11662740457,55.124324812475,2801,4XMM J115628.2+550732,179.1173302056127,55.12516238500589,J115628.1+550730,52672.0,359.0,1018.0,2CXO J115628.1+550730,4845,2004-01-03,9.2
201060604010004,4,101060604010004,0106060401,55083,187.57452801912,13.872169449001,7636,4XMM J123017.8+135220,187.5745364665621,13.872778262956135,J123017.8+135222,56308.0,900.0,5400.0,2CXO J123017.8+135222,8066,2008-02-21,5.1
202004309010001,1,102004309010001,0200430901,57370,210.21903875435,-1.7531094611247,8587,4XMM J140052.5-014511,210.21903271807355,-1.753091739363961,J140052.5-014511,52443.0,429.0,915.0,2CXO J140052.5-014511,9557,2008-03-10,49.4
201279204010038,36,101279211010036,0127921101,56229,214.18358847535,52.37195080733,3898,4XMM J141644.0+522218,214.18318807415065,52.37203967448506,J141643.9+522219,56415.0,829.0,6742.0,2CXO J141643.9+522219,3305,2002-08-11,29.4
201128101010074,76,101128101010074,0112810101,55843,172.26335682166,58.535963259952,17188,4XMM J112903.3+583208,172.26442275855004,58.53573348327514,J112903.4+583208,56666.0,471.0,7099.0,2CXO J112903.4+583208,6227,2005-02-14,10.2
201096608010064,63,101096608010064,0109660801,55272,203.75073897921,37.942229963454,65821,4XMM J133500.1+375632,203.7507263547559,37.9424791939464,J133500.1+375632,55590.0,534.0,3987.0,2CXO J133500.1+375632,2236,2001-06-08,29.8
201475101010006,45,101475118010044,0147511801,56725,162.70096502939,57.422453083524,89149,4XMM J105048.2+572521,162.7006323779692,57.42259322006356,J105048.1+572521,56625.0,162.0,7095.0,2CXO J105048.1+572521,1674,2001-07-05,4.7
203032602010113,98,103032602010113,0303260201,58495,158.07616673647,57.64198711629,96006,4XMM J103218.1+573829,158.07530246710496,57.64171595964464,J103218.0+573830,56657.0,650.0,7088.0,2CXO J103218.0+573830,1699,2001-04-30,40.7
208102005010010,34,108102007010034,0810200701,69876,192.04266548846,17.859886844882,29262,4XMM J124810.2+175135,192.0427447939154,17.859979515905767,J124810.2+175135,56090.0,279.0,5856.0,2CXO J124810.2+175135,18346,2016-08-03,58.5
200928001010015,24,108304801010024,0830480101,69733,127.91309079344,52.701560449325,28162,4XMM J083139.0+524205,127.9129610476968,52.70150226506805,J083139.1+524205,51883.0,191.0,444.0,2CXO J083139.1+524205,1643,2000-10-11,9.1
205517606010004,6,106716407010005,0671640701,62532,188.86072336708,21.343520584396,22934,4XMM J123526.6+212034,188.86106776605536,21.34299290668476,J123526.6+212034,56089.0,431.0,5985.0,2CXO J123526.6+212034,13883,2011-11-06,11.9
201112702015016,17,105517804010013,0551780401,60756,227.66198196495,5.8923512182618,42637,4XMM J151038.8+055331,227.66187996851968,5.892436472743274,J151038.8+055332,55710.0,408.0,4878.0,2CXO J151038.8+055332,891,2000-04-12,19.8
201112903010063,52,101112903010063,0111290301,55509,169.78893298425,40.344586516178,16086,4XMM J111909.3+402040,169.7885888497899,40.34474027590321,J111909.2+402041,56008.0,344.0,4651.0,2CXO J111909.2+402041,868,2000-10-03,19.7
203031104010016,16,103031104010016,0303110401,58480,14.122951916957,0.50413774350364,9965,4XMM J005629.5+003014,14.122791224845912,0.5039977583687518,J005629.4+003014,55455.0,527.0,4225.0,2CXO J005629.4+003014,7746,2008-02-08,9.9
202044101010008,8,102044101010008,0204410101,57826,27.601170070355,22.527539014585,10035,4XMM J015024.2+223139,27.60130982825308,22.527783548755025,J015024.3+223139,55895.0,316.0,5112.0,2CXO J015024.3+223139,15046,2013-01-01,14.8
200217401010001,1,100217401010001,0021740101,54147,144.96986942203,35.899692550864,29955,4XMM J093952.7+355358,144.96977270042578,35.89972671438815,J093952.7+355358,55590.0,314.0,4575.0,2CXO J093952.7+355358,12731,2012-01-07,8.0
201109302010047,48,101109302010047,0110930201,55368,150.24733607719,55.860503320264,20024,4XMM J100059.4+555139,150.24787934990104,55.86116342175639,J100059.4+555140,56624.0,522.0,7084.0,2CXO J100059.4+555140,362,2000-04-16,47.7
201109302015076,37,108027102010037,0802710201,68529,150.4926826905,55.526462098673,19441,4XMM J100158.2+553135,150.49290180356007,55.5264832897039,J100158.3+553135,56011.0,80.0,5743.0,2CXO J100158.3+553135,7851,2006-12-27,4.7
201475101010017,17,101475101010017,0147510101,56716,162.69171993111,57.292379357631,91659,4XMM J105045.9+571732,162.69202962173802,57.29229990189818,J105046.1+571732,56660.0,749.0,7094.0,2CXO J105046.1+571732,1677,2001-07-05,4.7
202006501010005,5,102006501010005,0200650101,57394,189.10613641918,12.978745006099,55743,4XMM J123625.4+125843,189.10585770972205,12.978994897095504,J123625.4+125844,53169.0,502.0,1616.0,2CXO J123625.4+125844,5911,2005-11-13,39.1
201445701010002,2,106711505010002,0671150501,62488,206.90104381572,17.568246355147,9669,4XMM J134736.4+173404,206.90166743381383,17.56793972168584,J134736.4+173404,54233.0,442.0,2742.0,2CXO J134736.4+173404,10561,2008-11-29,2.0
200131401010032,4,107612201010004,0761220101,66276,213.20680718786,-3.1223979084771,5382,4XMM J141249.6-030720,213.2070914558974,-3.122107893524904,J141249.7-030719,52378.0,84.0,916.0,2CXO J141249.7-030719,358,2000-08-14,8.8
208545902010017,32,108938109010032,0893810901,72043,214.02074472162,13.215419309606,10262,4XMM J141604.9+131256,214.0202078882644,13.215672010963567,J141604.8+131257,53442.0,158.0,1706.0,2CXO J141604.8+131257,7875,2007-03-20,19.5
201451902010030,51,108040908010051,0804090801,69913,229.06770536414,56.283766430911,38663,4XMM J151616.0+561701,229.0670223994407,56.283780157629536,J151616.0+561701,56453.0,504.0,6796.0,2CXO J151616.0+561701,20830,2017-11-07,51.3
200731403010015,24,101573606010023,0157360601,57160,241.24044614781,32.882204207362,16789,4XMM J160457.7+325254,241.2404088810074,32.88153257650129,J160457.6+325253,55719.0,723.0,4961.0,2CXO J160457.6+325253,2791,2002-01-07,20.4
200823401010058,56,100823401010058,0082340101,54536,169.39397583717,7.8016193618914,60000,4XMM J111734.5+074805,169.39415040313747,7.801720826171559,J111734.5+074806,56272.0,438.0,5369.0,2CXO J111734.5+074806,363,2000-06-02,26.5
202033612010051,17,103023511010018,0302351101,58373,150.06222523555,2.6592097064639,34438,4XMM J100014.9+023933,150.06206778176858,2.6594633710974813,J100014.8+023934,55630.0,808.0,4737.0,2CXO J100014.8+023934,7997,2006-12-30,45.4
205041020010001,1,105041020010001,0504102001,60189,126.18033442179,29.989868620372,21958,4XMM J082443.2+295923,126.18035473715496,29.989866084365666,J082443.3+295923,52672.0,500.0,1207.0,2CXO J082443.3+295923,11446,2009-12-25,2.0
200217401010001,1,108525801010001,0852580101,70277,144.96982937437,35.899708529174,28611,4XMM J093952.7+355358,144.96977270042578,35.89972671438815,J093952.7+355358,55590.0,314.0,4575.0,2CXO J093952.7+355358,12731,2012-01-07,8.0
201112901010009,9,101112901010009,0111290101,55507,147.79523308024,39.29055386063,18799,4XMM J095110.9+391726,147.79567979148044,39.29066606786613,J095110.9+391726,55945.0,242.0,4636.0,2CXO J095110.9+391726,2117,2001-03-26,2.6
201112901010009,19,108414823010019,0841482301,70617,147.79548655389,39.290683727657,53162,4XMM J095110.9+391726,147.79567979148044,39.29066606786613,J095110.9+391726,55945.0,242.0,4636.0,2CXO J095110.9+391726,2117,2001-03-26,2.6
202004309010001,1,105059301010001,0505930101,60390,210.21903489948,-1.7530796207253,49584,4XMM J140052.5-014511,210.21903271807355,-1.753091739363961,J140052.5-014511,52443.0,429.0,915.0,2CXO J140052.5-014511,9557,2008-03-10,49.4
208043703010059,59,108043703010059,0804370301,68290,225.32083398724,1.8326893259052,17041,4XMM J150117.0+014957,225.32119386347995,1.8328582130111504,J150117.0+014958,52017.0,435.0,539.0,2CXO J150117.0+014958,5907,2005-04-02,48.4
201451902010030,62,107957126010062,0795712601,68595,229.06691576303,56.283378033055,57922,4XMM J151616.0+561701,229.0670223994407,56.283780157629536,J151616.0+561701,56453.0,504.0,6796.0,2CXO J151616.0+561701,20830,2017-11-07,51.3
201530301010056,51,101530301010056,0153030101,57038,10.304532898459,25.5628882548,14037,4XMM J004112.9+253346,10.30408478584485,25.563107269644508,J004112.9+253347,56301.0,475.0,6286.0,2CXO J004112.9+253347,7608,2007-07-11,3.0
201115502015138,137,101115502015138,0111550201,55559,189.30928656798,62.083909605075,41189,4XMM J123714.3+620503,189.3097184217619,62.08449501009272,J123714.3+620504,56686.0,80.0,7118.0,2CXO J123714.3+620504,1671,2000-11-21,167.2
201109302010047,25,108027101010025,0802710101,68526,150.2468330222,55.860594317644,19841,4XMM J100059.4+555139,150.24787934990104,55.86116342175639,J100059.4+555140,56624.0,522.0,7084.0,2CXO J100059.4+555140,362,2000-04-16,47.7
201109302015076,36,108027106010036,0802710601,68580,150.49299699463,55.526319347707,19035,4XMM J100158.2+553135,150.49290180356007,55.5264832897039,J100158.3+553135,56011.0,80.0,5743.0,2CXO J100158.3+553135,7851,2006-12-27,4.7
206524013010026,16,106730023310016,0673002331,64190,353.3117226374,0.0189465210877082,6374,4XMM J233314.7+000109,353.3114990020482,0.0193696389667523,J233314.7+000109,51821.0,467.0,384.0,2CXO J233314.7+000109,8605,2008-08-05,8.8
203002106015027,26,103002106015027,0300210601,58116,356.19557731079,9.3065625398804,28141,4XMM J234446.9+091823,356.19577145076846,9.30659116816662,J234446.9+091823,56190.0,735.0,6160.0,2CXO J234446.9+091823,4941,2004-05-17,16.1
202033604010063,71,102033604010063,0203360401,57694,150.58592245445,1.7705624485981,29037,4XMM J100220.5+014614,150.5860753559898,1.7706469048456182,J100220.6+014614,55630.0,93.0,4737.0,2CXO J100220.6+014614,8010,2007-04-27,33.6
206776701390002,27,107471906320027,0747190632,66074,31.492091194238,-6.2205173427081,24148,4XMM J020558.1-061313,31.492178330531544,-6.220464501372674,J020558.1-061313,56660.0,271.0,7238.0,2CXO J020558.1-061313,16575,2015-06-24,5.0
201090701010028,28,108650111010028,0865011101,71153,158.81489057335,39.652502082195,89139,4XMM J103515.6+393909,158.81524459541015,39.65264475174022,J103515.6+393909,53003.0,270.0,1432.0,2CXO J103515.6+393909,3319,2002-03-26,5.1
206733101015018,20,106733101015018,0673310101,62646,186.13965802993,12.81413339033,115126,4XMM J122433.5+124851,186.13973781231755,12.814245470158646,J122433.5+124851,55956.0,824.0,5399.0,2CXO J122433.5+124851,803,2000-05-19,28.5
201451902010030,26,108243207010026,0824320701,71027,229.06663791842,56.283875083041,63800,4XMM J151616.0+561701,229.0670223994407,56.283780157629536,J151616.0+561701,56453.0,504.0,6796.0,2CXO J151616.0+561701,20830,2017-11-07,51.3
202071302010054,53,102071302010054,0207130201,58033,151.13343257451,41.265493156771,58836,4XMM J100432.0+411555,151.13397691136566,41.265651101015216,J100432.1+411556,55630.0,762.0,4566.0,2CXO J100432.1+411556,5794,2005-01-01,80.1
202033623010064,76,105011702010072,0501170201,59871,149.44163851892,2.2874018695333,34211,4XMM J095746.0+021715,149.4414727654491,2.2875198301592765,J095745.9+021714,55630.0,354.0,4737.0,2CXO J095745.9+021714,8015,2007-01-07,45.5
205026901010027,24,105026901010027,0502690101,60036,178.70827007177,23.323353743228,52618,4XMM J115449.9+231924,178.70825494520932,23.32339794661052,J115449.9+231924,56330.0,288.0,6404.0,2CXO J115449.9+231924,537,2000-06-23,9.6
200287403010023,23,100287403010023,0028740301,54196,154.42297756809,41.514012460298,25958,4XMM J101741.5+413050,154.42275441597496,41.514246723525694,J101741.4+413051,55570.0,809.0,4562.0,2CXO J101741.4+413051,1520,2000-02-03,23.7
208441803010027,27,108441803010027,0844180301,70066,241.41775514635,54.526694163191,19464,4XMM J160540.2+543136,241.41723850244463,54.52707891765214,J160540.1+543137,52055.0,422.0,621.0,2CXO J160540.1+543137,5855,2006-01-31,4.7
201454801010016,17,101454801010016,0145480101,56646,213.65543448438,-0.46660435207379,21696,4XMM J141437.3-002800,213.65608128931603,-0.4667476820660269,J141437.4-002800,55635.0,24.0,4034.0,2CXO J141437.4-002800,12908,2011-12-18,12.9
201475101010006,45,101475110010044,0147511001,56719,162.70103783227,57.422256832796,82047,4XMM J105048.2+572521,162.7006323779692,57.42259322006356,J105048.1+572521,56625.0,162.0,7095.0,2CXO J105048.1+572521,1674,2001-07-05,4.7
207626108010057,57,107626105010060,0762610501,67121,170.0599026425,53.046101445702,21042,4XMM J112014.4+530245,170.0610432240751,53.04626339746845,J112014.6+530246,56637.0,437.0,6698.0,2CXO J112014.6+530246,3951,2003-07-05,89.1
206738502010015,15,108270511010015,0827051101,70988,113.20019987051,31.595385407749,25762,4XMM J073248.0+313543,113.19982282302658,31.59554161507472,J073247.9+313543,55538.0,255.0,4444.0,2CXO J073247.9+313543,530,2000-09-05,10.0
200131401010032,28,100131401010032,0013140101,54109,213.20689930395,-3.1223493701777,14741,4XMM J141249.6-030720,213.2070914558974,-3.122107893524904,J141249.7-030719,52378.0,84.0,916.0,2CXO J141249.7-030719,358,2000-08-14,8.8
201573601010066,23,103059003010022,0305900301,58741,197.25642471609,21.378704817017,12937,4XMM J130901.4+212243,197.2561808231883,21.378693930066778,J130901.4+212243,56066.0,246.0,5992.0,2CXO J130901.4+212243,2790,2002-05-21,19.2
200731403010015,51,107644603010073,0764460301,66301,241.24072219388,32.881662548863,65040,4XMM J160457.7+325254,241.2404088810074,32.88153257650129,J160457.6+325253,55719.0,723.0,4961.0,2CXO J160457.6+325253,2791,2002-01-07,20.4
202033601010045,71,103023501015070,0302350101,58363,150.81775951989,2.6674419701758,18036,4XMM J100316.1+024003,150.81722978815804,2.667517436418747,J100316.1+024002,55650.0,509.0,4738.0,2CXO J100316.1+024002,15233,2013-05-21,46.5
205022202010158,163,105022202010158,0502220201,59972,127.87562640574,52.751307698268,81038,4XMM J083130.3+524503,127.87681077572675,52.750808523262165,J083130.4+524502,51883.0,200.0,444.0,2CXO J083130.4+524502,1643,2000-10-11,9.1
201445701010002,3,106511405010003,0651140501,61828,206.90206587065,17.567720656141,11268,4XMM J134736.4+173404,206.90166743381383,17.56793972168584,J134736.4+173404,54233.0,442.0,2742.0,2CXO J134736.4+173404,10561,2008-11-29,2.0
201451902010030,33,108511808010033,0851180801,70070,229.06706678475,56.28368128401,61761,4XMM J151616.0+561701,229.0670223994407,56.283780157629536,J151616.0+561701,56453.0,504.0,6796.0,2CXO J151616.0+561701,20830,2017-11-07,51.3
200393401010008,8,100393401010008,0039340101,54273,233.16439338599,30.436091688529,19838,4XMM J153239.4+302610,233.16391875315253,30.43627854141797,J153239.3+302610,55735.0,512.0,4722.0,2CXO J153239.3+302610,1649,2001-08-26,9.4
200731403010015,18,107644604010019,0764460401,66376,241.24055760694,32.881903526138,70042,4XMM J160457.7+325254,241.2404088810074,32.88153257650129,J160457.6+325253,55719.0,723.0,4961.0,2CXO J160457.6+325253,2791,2002-01-07,20.4
206004503010013,14,106004503010013,0600450301,61231,22.125333844645,29.050322527613,23034,4XMM J012830.0+290301,22.125522891337937,29.050192866638312,J012830.1+290300,56248.0,395.0,6265.0,2CXO J012830.1+290300,13872,2012-02-26,11.9
204049672010015,25,106776101310025,0677610131,64097,33.550400485077,-4.3940516844564,10643,4XMM J021412.2-042338,33.55080582304748,-4.39427061947865,J021412.1-042339,56662.0,723.0,7237.0,2CXO J021412.1-042339,20536,2017-09-24,9.9
208830401010033,33,108830401010033,0883040101,71825,133.48668381538,3.1758854401583,74762,4XMM J085356.8+031033,133.48671504484616,3.17591462678404,J085356.8+031033,52225.0,433.0,565.0,2CXO J085356.8+031033,19486,2017-01-11,9.9
201086701010031,9,106055402010009,0605540201,61582,156.02859820778,4.2754525463546,118516,4XMM J102406.8+041631,156.02859257398563,4.275559673155288,J102406.8+041632,52319.0,499.0,575.0,2CXO J102406.8+041632,909,2000-05-10,46.0
206733101015018,12,108218002010012,0821800201,69533,186.13989455114,12.81426778368,122759,4XMM J122433.5+124851,186.13973781231755,12.814245470158646,J122433.5+124851,55956.0,824.0,5399.0,2CXO J122433.5+124851,803,2000-05-19,28.5
201082602010142,83,108218003010083,0821800301,69548,186.44155129384,12.883801063108,131333,4XMM J122546.0+125301,186.44233378931585,12.883613997070755,J122546.1+125301,53120.0,559.0,1614.0,2CXO J122546.1+125301,318,2000-04-07,14.6
207829401010001,1,107829401010001,0782940101,67487,264.53875401448,58.71492697872,20040,4XMM J173809.3+584253,264.5388341998978,58.71501417802373,J173809.3+584253,52017.0,632.0,366.0,2CXO J173809.3+584253,4860,2003-11-16,3.9
207226602010102,105,107226602010102,0722660201,64812,189.18782583458,29.051644509076,40645,4XMM J123645.0+290305,189.18841740582707,29.051976212021884,J123645.2+290307,56341.0,368.0,6478.0,2CXO J123645.2+290307,5588,2005-05-11,49.3
201086701010031,37,101086701010031,0108670101,55133,156.02838401995,4.2755521662236,51200,4XMM J102406.8+041631,156.02859257398563,4.275559673155288,J102406.8+041632,52319.0,499.0,575.0,2CXO J102406.8+041632,909,2000-05-10,46.0
201635601010016,47,103059003010038,0305900301,58741,197.20015940296,21.538519049429,12937,4XMM J130848.1+213218,197.2009218874075,21.538576888709525,J130848.2+213218,56047.0,542.0,5864.0,2CXO J130848.2+213218,2790,2002-05-21,19.2
204008501010013,69,105027601010062,0502760101,60042,136.20489638151,34.099032266061,49461,4XMM J090449.1+340555,136.20452890087552,34.09877825167918,J090449.0+340555,56354.0,935.0,5812.0,2CXO J090449.0+340555,15192,2014-01-06,90.5
200928001010015,45,108304803010045,0830480301,69808,127.91317722409,52.701260817705,29762,4XMM J083139.0+524205,127.9129610476968,52.70150226506805,J083139.1+524205,51883.0,191.0,444.0,2CXO J083139.1+524205,1643,2000-10-11,9.1
201090701010028,11,108650116010011,0865011601,71497,158.81514541507,39.652951299318,90140,4XMM J103515.6+393909,158.81524459541015,39.65264475174022,J103515.6+393909,53003.0,270.0,1432.0,2CXO J103515.6+393909,3319,2002-03-26,5.1
202005101010002,2,102005101010002,0200510101,57383,186.7065241912,31.293405524881,1661,4XMM J122649.5+311736,186.7065098844489,31.293497744734186,J122649.5+311736,53818.0,48.0,2013.0,2CXO J122649.5+311736,1639,2000-10-29,1.7
201125217010049,31,108910202010031,0891020201,72296,187.04769954482,44.220382497303,38062,4XMM J122811.3+441313,187.0469592445205,44.22032599358055,J122811.2+441313,56367.0,420.0,6636.0,2CXO J122811.2+441313,938,2000-10-04,5.6
208545902010017,17,108545902010017,0854590201,70440,214.02054915635,13.215715283557,13402,4XMM J141604.9+131256,214.0202078882644,13.215672010963567,J141604.8+131257,53442.0,158.0,1706.0,2CXO J141604.8+131257,7875,2007-03-20,19.5
201405506010070,105,107289802010119,0728980201,64757,151.83208003218,12.853691511681,63042,4XMM J100719.6+125113,151.8320873696954,12.853741928461334,J100719.7+125113,56001.0,536.0,5333.0,2CXO J100719.7+125113,5606,2005-01-05,41.1
207625001010047,44,107625001010047,0762500101,66808,215.31614819262,53.329685602287,12842,4XMM J142115.8+531946,215.3163759988664,53.33016603293344,J142115.9+531948,56449.0,931.0,7028.0,2CXO J142115.9+531948,5841,2005-03-14,44.5
200823401010058,91,102035604010088,0203560401,57764,169.39390814668,7.8015780363709,81427,4XMM J111734.5+074805,169.39415040313747,7.801720826171559,J111734.5+074806,56272.0,438.0,5369.0,2CXO J111734.5+074806,363,2000-06-02,26.5
204049656010024,44,105539111010046,0553911101,60902,34.81647569889,-5.9576109415474,20533,4XMM J021916.0-055726,34.8169446204725,-5.957480019173027,J021916.0-055726,55866.0,615.0,4391.0,2CXO J021916.0-055726,23740,2020-10-31,7.0
203002114010039,30,103002114010039,0300211401,58121,184.42536332787,3.7754850716468,25041,4XMM J121742.0+034631,184.42515510797853,3.775066660026393,J121742.0+034630,52378.0,202.0,844.0,2CXO J121742.0+034630,4184,2003-07-28,12.1
201115502015138,167,101115504010163,0111550401,55561,189.30915614648,62.084400808645,91992,4XMM J123714.3+620503,189.3097184217619,62.08449501009272,J123714.3+620504,56686.0,80.0,7118.0,2CXO J123714.3+620504,1671,2000-11-21,167.2
207226602010079,79,107226602010079,0722660201,64812,189.05308828231,28.983595242415,40645,4XMM J123612.7+285900,189.053626593211,28.98295797203025,J123612.8+285858,53828.0,295.0,2237.0,2CXO J123612.8+285858,5588,2005-05-11,49.3
201573601010066,20,104028507010021,0402850701,59166,197.25592991551,21.378738837231,8172,4XMM J130901.4+212243,197.2561808231883,21.378693930066778,J130901.4+212243,56066.0,246.0,5992.0,2CXO J130901.4+212243,2790,2002-05-21,19.2
201451902010030,100,108040910010100,0804091001,69924,229.06669665055,56.283428048455,46362,4XMM J151616.0+561701,229.0670223994407,56.283780157629536,J151616.0+561701,56453.0,504.0,6796.0,2CXO J151616.0+561701,20830,2017-11-07,51.3
200731403010015,12,101573604010012,0157360401,57158,241.24036676637,32.88185520907,33202,4XMM J160457.7+325254,241.2404088810074,32.88153257650129,J160457.6+325253,55719.0,723.0,4961.0,2CXO J160457.6+325253,2791,2002-01-07,20.4
200423413010006,10,108273504010010,0827350401,71125,354.38243196456,0.43330363148393,32811,4XMM J233731.7+002559,354.3824567106792,0.4332929204472137,J233731.7+002600,52525.0,493.0,682.0,2CXO J233731.7+002600,3248,2002-07-08,9.2
201573601010066,33,101635601010034,0163560101,57293,197.25643168391,21.379727309176,30236,4XMM J130901.4+212243,197.2561808231883,21.378693930066778,J130901.4+212243,56066.0,246.0,5992.0,2CXO J130901.4+212243,2790,2002-05-21,19.2
202033607010121,35,102033606010039,0203360601,57696,150.49065694269,2.6343364943658,29037,4XMM J100157.7+023804,150.49064254989906,2.63462829760258,J100157.7+023804,55630.0,940.0,4737.0,2CXO J100157.7+023804,15207,2012-11-25,14.9
201486201010017,16,101486201010017,0148620101,56792,213.84813296258,36.160195675108,38333,4XMM J141523.5+360936,213.84824246944697,36.16007257270908,J141523.5+360936,55246.0,542.0,3859.0,2CXO J141523.5+360936,4163,2003-09-16,89.2
204049656010024,26,104049656010024,0404965601,59338,34.816698823077,-5.957392835698,14038,4XMM J021916.0-055726,34.8169446204725,-5.957480019173027,J021916.0-055726,55866.0,615.0,4391.0,2CXO J021916.0-055726,23740,2020-10-31,7.0
201475101010006,20,101475108010018,0147510801,56717,162.70118380172,57.422488953901,75948,4XMM J105048.2+572521,162.7006323779692,57.42259322006356,J105048.1+572521,56625.0,162.0,7095.0,2CXO J105048.1+572521,1674,2001-07-05,4.7
208802702010001,1,108802702010001,0880270201,71579,187.3601356927,13.339001697881,14511,4XMM J122926.4+132020,187.36011424055027,13.338855877751085,J122926.4+132019,53166.0,441.0,1615.0,2CXO J122926.4+132019,8059,2008-02-20,5.1
