# ObsID,unabsorbed,model,Cstat,nH,nH error plus,nH error minus,gamma,gamma error plus,gamma error minus,0.3-7.5 flux,xflux error plus,xflux_error_minus,2-10 flux,flux210 error plus,flux210 error minus,Soft flux,fluxsoft error plus,fluxsoft error minus,Medium flux,fluxmed error plus,fluxmed error minus,Hard flux,fluxhard error plus,fluxhard error minus,Sum flux,fluxsum error plus,fluxsum error minus,Test Statistic,Ce,Cv,CXO name,RA,Dec,Z,galactic nH,counts,luminosity,luminosity error,Flux_OIII_5006,Flux_OIII_5006_err,Fx/F[OIII],Fx/F[OIII].1,compton thick,srcid,src_num,detid,observation_id,observation_oid,ra,dec,duration,IAUNAME,ra_2,dec_2,IAUstripped,MJD,FIBERID,PLATE,CSC21P_name,CHANDRA_OBSID, OBSDATE, TIME
10561,True,res,419.7189014897255,0.0,0.0028814420489201,,1.9,,,3.5309537109345097e-13,3.87232700670569e-14,3.87232700670569e-14,2.0634234658265777e-13,1.854760201043901e-13,1.854760201043901e-13,5.715512931746293e-14,3.346642046627727e-13,3.346642046627727e-13,1.4556831325541418e-13,2.4625066504702473e-13,2.4625066504702473e-13,9.6760094150541e-14,2.950483283043048e-13,2.950483283043048e-13,2.9944356954607397e-13,9.237491429351396e-14,9.237491429351396e-14,ERROR,ERROR,ERROR,2CXO J134736.4+173404,206.90166743381383,17.56793972168584,0.04472583,0.0162,97,1.6784384368503125e+42,1.840710193390835e+41,1941.846,21.38609,18.183489890210193,2.0041775255994714,False,201445701010002.0,2.0,106711506010002.0,0671150601,62489.0,206.90105097593,17.567926783998,10469.0,4XMM J134736.4+173404,206.90166743381383,17.56793972168584,J134736.4+173404,54233.0,442.0,2742.0,2CXO J134736.4+173404,10561,2008-11-29,2.0
10561,True,res,419.7189014897255,0.0,0.0028814420489201,,1.9,,,3.5309537109345097e-13,3.87232700670569e-14,3.87232700670569e-14,2.0634234658265777e-13,1.854760201043901e-13,1.854760201043901e-13,5.715512931746293e-14,3.346642046627727e-13,3.346642046627727e-13,1.4556831325541418e-13,2.4625066504702473e-13,2.4625066504702473e-13,9.6760094150541e-14,2.950483283043048e-13,2.950483283043048e-13,2.9944356954607397e-13,9.237491429351396e-14,9.237491429351396e-14,ERROR,ERROR,ERROR,2CXO J134736.4+173404,206.90166743381383,17.56793972168584,0.04472583,0.0162,97,1.6784384368503125e+42,1.840710193390835e+41,1941.846,21.38609,18.183489890210193,2.0041775255994714,False,201445701010002.0,2.0,106711505010002.0,0671150501,62488.0,206.90104381572,17.568246355147,9669.0,4XMM J134736.4+173404,206.90166743381383,17.56793972168584,J134736.4+173404,54233.0,442.0,2742.0,2CXO J134736.4+173404,10561,2008-11-29,2.0
10561,True,res,419.7189014897255,0.0,0.0028814420489201,,1.9,,,3.5309537109345097e-13,3.87232700670569e-14,3.87232700670569e-14,2.0634234658265777e-13,1.854760201043901e-13,1.854760201043901e-13,5.715512931746293e-14,3.346642046627727e-13,3.346642046627727e-13,1.4556831325541418e-13,2.4625066504702473e-13,2.4625066504702473e-13,9.6760094150541e-14,2.950483283043048e-13,2.950483283043048e-13,2.9944356954607397e-13,9.237491429351396e-14,9.237491429351396e-14,ERROR,ERROR,ERROR,2CXO J134736.4+173404,206.90166743381383,17.56793972168584,0.04472583,0.0162,97,1.6784384368503125e+42,1.840710193390835e+41,1941.846,21.38609,18.183489890210193,2.0041775255994714,False,201445701010002.0,3.0,106511405010003.0,0651140501,61828.0,206.90206587065,17.567720656141,11268.0,4XMM J134736.4+173404,206.90166743381383,17.56793972168584,J134736.4+173404,54233.0,442.0,2742.0,2CXO J134736.4+173404,10561,2008-11-29,2.0
10561,True,res,419.7189014897255,0.0,0.0028814420489201,,1.9,,,3.5309537109345097e-13,3.87232700670569e-14,3.87232700670569e-14,2.0634234658265777e-13,1.854760201043901e-13,1.854760201043901e-13,5.715512931746293e-14,3.346642046627727e-13,3.346642046627727e-13,1.4556831325541418e-13,2.4625066504702473e-13,2.4625066504702473e-13,9.6760094150541e-14,2.950483283043048e-13,2.950483283043048e-13,2.9944356954607397e-13,9.237491429351396e-14,9.237491429351396e-14,ERROR,ERROR,ERROR,2CXO J134736.4+173404,206.90166743381383,17.56793972168584,0.04472583,0.0162,97,1.6784384368503125e+42,1.840710193390835e+41,1941.846,21.38609,18.183489890210193,2.0041775255994714,False,201445701010002.0,2.0,106511403010002.0,0651140301,61826.0,206.90164021431,17.567938289235,7669.0,4XMM J134736.4+173404,206.90166743381383,17.56793972168584,J134736.4+173404,54233.0,442.0,2742.0,2CXO J134736.4+173404,10561,2008-11-29,2.0
10561,True,res,419.7189014897255,0.0,0.0028814420489201,,1.9,,,3.5309537109345097e-13,3.87232700670569e-14,3.87232700670569e-14,2.0634234658265777e-13,1.854760201043901e-13,1.854760201043901e-13,5.715512931746293e-14,3.346642046627727e-13,3.346642046627727e-13,1.4556831325541418e-13,2.4625066504702473e-13,2.4625066504702473e-13,9.6760094150541e-14,2.950483283043048e-13,2.950483283043048e-13,2.9944356954607397e-13,9.237491429351396e-14,9.237491429351396e-14,ERROR,ERROR,ERROR,2CXO J134736.4+173404,206.90166743381383,17.56793972168584,0.04472583,0.0162,97,1.6784384368503125e+42,1.840710193390835e+41,1941.846,21.38609,18.183489890210193,2.0041775255994714,False,201445701010002.0,2.0,101445701010002.0,0144570101,56623.0,206.90163966294,17.567957923729,64394.0,4XMM J134736.4+173404,206.90166743381383,17.56793972168584,J134736.4+173404,54233.0,442.0,2742.0,2CXO J134736.4+173404,10561,2008-11-29,2.0
10561,True,res,419.7189014897255,0.0,0.0028814420489201,,1.9,,,3.5309537109345097e-13,3.87232700670569e-14,3.87232700670569e-14,2.0634234658265777e-13,1.854760201043901e-13,1.854760201043901e-13,5.715512931746293e-14,3.346642046627727e-13,3.346642046627727e-13,1.4556831325541418e-13,2.4625066504702473e-13,2.4625066504702473e-13,9.6760094150541e-14,2.950483283043048e-13,2.950483283043048e-13,2.9944356954607397e-13,9.237491429351396e-14,9.237491429351396e-14,ERROR,ERROR,ERROR,2CXO J134736.4+173404,206.90166743381383,17.56793972168584,0.04472583,0.0162,97,1.6784384368503125e+42,1.840710193390835e+41,1941.846,21.38609,18.183489890210193,2.0041775255994714,False,201445701010002.0,3.0,106711508010003.0,0671150801,62491.0,206.90203566942,17.567864418255,8682.0,4XMM J134736.4+173404,206.90166743381383,17.56793972168584,J134736.4+173404,54233.0,442.0,2742.0,2CXO J134736.4+173404,10561,2008-11-29,2.0
9557,True,main,760.8833713170103,0.0014050387457209,,,2.1514446957704347,,,2.4905321416442433e-13,5.924903371834645e-15,5.924903371834645e-15,1.209918092889973e-13,1.3398627874194826e-13,1.3398627874194826e-13,4.58878173674696e-14,2.0909033305310658e-13,2.0909033305310658e-13,1.1336386505657353e-13,1.416142338346157e-13,1.416142338346157e-13,6.07080335233127e-14,1.9427012019552466e-13,1.9427012019552466e-13,2.1996011931639539e-13,3.501799982283405e-14,3.501799982283405e-14,12.159548535258306,434.70723182705245,719.5640795958092,2CXO J140052.5-014511,210.21903271807355,-1.753091739363961,0.1489321,0.0374,1855,1.5140038604443106e+43,3.601771054355868e+41,234.2705,20.61919,106.31010484223336,9.692598540885134,False,202004309010001.0,1.0,102004309010001.0,0200430901,57370.0,210.21903875435,-1.7531094611247,8587.0,4XMM J140052.5-014511,210.21903271807355,-1.753091739363961,J140052.5-014511,52443.0,429.0,915.0,2CXO J140052.5-014511,9557,2008-03-10,49.4
9557,True,main,760.8833713170103,0.0014050387457209,,,2.1514446957704347,,,2.4905321416442433e-13,5.924903371834645e-15,5.924903371834645e-15,1.209918092889973e-13,1.3398627874194826e-13,1.3398627874194826e-13,4.58878173674696e-14,2.0909033305310658e-13,2.0909033305310658e-13,1.1336386505657353e-13,1.416142338346157e-13,1.416142338346157e-13,6.07080335233127e-14,1.9427012019552466e-13,1.9427012019552466e-13,2.1996011931639539e-13,3.501799982283405e-14,3.501799982283405e-14,12.159548535258306,434.70723182705245,719.5640795958092,2CXO J140052.5-014511,210.21903271807355,-1.753091739363961,0.1489321,0.0374,1855,1.5140038604443106e+43,3.601771054355868e+41,234.2705,20.61919,106.31010484223336,9.692598540885134,False,202004309010001.0,1.0,105059301010001.0,0505930101,60390.0,210.21903489948,-1.7530796207253,49584.0,4XMM J140052.5-014511,210.21903271807355,-1.753091739363961,J140052.5-014511,52443.0,429.0,915.0,2CXO J140052.5-014511,9557,2008-03-10,49.4
9557,True,main,760.8833713170103,0.0014050387457209,,,2.1514446957704347,,,2.4905321416442433e-13,5.924903371834645e-15,5.924903371834645e-15,1.209918092889973e-13,1.3398627874194826e-13,1.3398627874194826e-13,4.58878173674696e-14,2.0909033305310658e-13,2.0909033305310658e-13,1.1336386505657353e-13,1.416142338346157e-13,1.416142338346157e-13,6.07080335233127e-14,1.9427012019552466e-13,1.9427012019552466e-13,2.1996011931639539e-13,3.501799982283405e-14,3.501799982283405e-14,12.159548535258306,434.70723182705245,719.5640795958092,2CXO J140052.5-014511,210.21903271807355,-1.753091739363961,0.1489321,0.0374,1855,1.5140038604443106e+43,3.601771054355868e+41,234.2705,20.61919,106.31010484223336,9.692598540885134,False,202004309010001.0,1.0,105059304010001.0,0505930401,60392.0,210.21908264875,-1.7530817302239,21789.0,4XMM J140052.5-014511,210.21903271807355,-1.753091739363961,J140052.5-014511,52443.0,429.0,915.0,2CXO J140052.5-014511,9557,2008-03-10,49.4
6220,True,main,599.3119250474763,0.0038432756676642,0.1818169606375203,,1.624568984300476,0.2942573035508988,0.2942573035508988,3.018126933636e-14,4.276781709806321e-15,4.276781709806321e-15,2.227962622503364e-14,1.2178559656839931e-14,1.2178559656839931e-14,3.403350308230914e-15,3.1055077869011545e-14,3.1055077869011545e-14,1.0969345932930551e-14,2.3489594782731355e-14,2.3489594782731355e-14,9.571380290009517e-15,2.4887444411716428e-14,2.4887444411716428e-14,2.3948537130706133e-14,1.0509709272051898e-14,1.0509709272051898e-14,15.639606912852997,282.31842809813674,410.8175981716625,2CXO J141643.9+522219,214.18318807415065,52.37203967448506,0.5104992,0.00943,96,3.1121933075357357e+43,4.4100767488315795e+42,40.20636,6.050889,75.06590831987775,15.516829758343247,False,201279204010038.0,38.0,101279204010038.0,0127920401,56223.0,214.18353408974,52.372242981692,26804.0,4XMM J141644.0+522218,214.18318807415065,52.37203967448506,J141643.9+522219,56415.0,829.0,6742.0,2CXO J141643.9+522219,6220,2005-09-13,37.6
6220,True,main,599.3119250474763,0.0038432756676642,0.1818169606375203,,1.624568984300476,0.2942573035508988,0.2942573035508988,3.018126933636e-14,4.276781709806321e-15,4.276781709806321e-15,2.227962622503364e-14,1.2178559656839931e-14,1.2178559656839931e-14,3.403350308230914e-15,3.1055077869011545e-14,3.1055077869011545e-14,1.0969345932930551e-14,2.3489594782731355e-14,2.3489594782731355e-14,9.571380290009517e-15,2.4887444411716428e-14,2.4887444411716428e-14,2.3948537130706133e-14,1.0509709272051898e-14,1.0509709272051898e-14,15.639606912852997,282.31842809813674,410.8175981716625,2CXO J141643.9+522219,214.18318807415065,52.37203967448506,0.5104992,0.00943,96,3.1121933075357357e+43,4.4100767488315795e+42,40.20636,6.050889,75.06590831987775,15.516829758343247,False,201279204010038.0,32.0,101279210010032.0,0127921001,56228.0,214.18353914658,52.371851586657,51508.0,4XMM J141644.0+522218,214.18318807415065,52.37203967448506,J141643.9+522219,56415.0,829.0,6742.0,2CXO J141643.9+522219,6220,2005-09-13,37.6
6220,True,main,599.3119250474763,0.0038432756676642,0.1818169606375203,,1.624568984300476,0.2942573035508988,0.2942573035508988,3.018126933636e-14,4.276781709806321e-15,4.276781709806321e-15,2.227962622503364e-14,1.2178559656839931e-14,1.2178559656839931e-14,3.403350308230914e-15,3.1055077869011545e-14,3.1055077869011545e-14,1.0969345932930551e-14,2.3489594782731355e-14,2.3489594782731355e-14,9.571380290009517e-15,2.4887444411716428e-14,2.4887444411716428e-14,2.3948537130706133e-14,1.0509709272051898e-14,1.0509709272051898e-14,15.639606912852997,282.31842809813674,410.8175981716625,2CXO J141643.9+522219,214.18318807415065,52.37203967448506,0.5104992,0.00943,96,3.1121933075357357e+43,4.4100767488315795e+42,40.20636,6.050889,75.06590831987775,15.516829758343247,False,201279204010038.0,51.0,107238601010044.0,0723860101,64861.0,214.18426918969,52.371929271242,28956.0,4XMM J141644.0+522218,214.18318807415065,52.37203967448506,J141643.9+522219,56415.0,829.0,6742.0,2CXO J141643.9+522219,6220,2005-09-13,37.6
6220,True,main,599.3119250474763,0.0038432756676642,0.1818169606375203,,1.624568984300476,0.2942573035508988,0.2942573035508988,3.018126933636e-14,4.276781709806321e-15,4.276781709806321e-15,2.227962622503364e-14,1.2178559656839931e-14,1.2178559656839931e-14,3.403350308230914e-15,3.1055077869011545e-14,3.1055077869011545e-14,1.0969345932930551e-14,2.3489594782731355e-14,2.3489594782731355e-14,9.571380290009517e-15,2.4887444411716428e-14,2.4887444411716428e-14,2.3948537130706133e-14,1.0509709272051898e-14,1.0509709272051898e-14,15.639606912852997,282.31842809813674,410.8175981716625,2CXO J141643.9+522219,214.18318807415065,52.37203967448506,0.5104992,0.00943,96,3.1121933075357357e+43,4.4100767488315795e+42,40.20636,6.050889,75.06590831987775,15.516829758343247,False,201279204010038.0,36.0,101279211010036.0,0127921101,56229.0,214.18358847535,52.37195080733,3898.0,4XMM J141644.0+522218,214.18318807415065,52.37203967448506,J141643.9+522219,56415.0,829.0,6742.0,2CXO J141643.9+522219,6220,2005-09-13,37.6
6220,True,main,599.3119250474763,0.0038432756676642,0.1818169606375203,,1.624568984300476,0.2942573035508988,0.2942573035508988,3.018126933636e-14,4.276781709806321e-15,4.276781709806321e-15,2.227962622503364e-14,1.2178559656839931e-14,1.2178559656839931e-14,3.403350308230914e-15,3.1055077869011545e-14,3.1055077869011545e-14,1.0969345932930551e-14,2.3489594782731355e-14,2.3489594782731355e-14,9.571380290009517e-15,2.4887444411716428e-14,2.4887444411716428e-14,2.3948537130706133e-14,1.0509709272051898e-14,1.0509709272051898e-14,15.639606912852997,282.31842809813674,410.8175981716625,2CXO J141643.9+522219,214.18318807415065,52.37203967448506,0.5104992,0.00943,96,3.1121933075357357e+43,4.4100767488315795e+42,40.20636,6.050889,75.06590831987775,15.516829758343247,False,201279204010038.0,34.0,101279212010034.0,0127921201,56230.0,214.1825808442,52.371904600632,14910.0,4XMM J141644.0+522218,214.18318807415065,52.37203967448506,J141643.9+522219,56415.0,829.0,6742.0,2CXO J141643.9+522219,6220,2005-09-13,37.6
6212,True,main,434.1952568198817,0.0027439908856193,0.102505987173765,,1.6439769092222962,0.3457567771950124,0.3457567771950124,1.1209296599901344e-14,2.3373543207289146e-15,2.3373543207289146e-15,8.118804511943102e-15,5.428635259199576e-15,5.428635259199576e-15,1.3190993312904695e-15,1.2228624183836362e-14,1.2228624183836362e-14,4.115460505994825e-15,9.431114324734676e-15,9.431114324734676e-15,3.5133754466396327e-15,1.0033190435808227e-14,1.0033190435808227e-14,8.944009456888772e-15,4.603493113195645e-15,4.603493113195645e-15,13.224522281373654,180.16918772037477,368.9747016968078,2CXO J142115.9+531948,215.3163759988664,53.33016603293344,0.4271558,0.00861,44,7.541082548115665e+42,1.572461012135828e+42,22.87615,1.862149,48.999926123501304,10.968375037556957,False,207625001010047.0,44.0,107625001010047.0,0762500101,66808.0,215.31614819262,53.329685602287,12842.0,4XMM J142115.8+531946,215.3163759988664,53.33016603293344,J142115.9+531948,56449.0,931.0,7028.0,2CXO J142115.9+531948,6212,2005-10-04,46.3
13246,True,res,769.471331564857,0.0136679745628969,,,1.9,,,2.8306888171268395e-14,4.023917714553676e-15,4.023917714553676e-15,1.8094857557279807e-14,1.423395653288296e-14,1.423395653288296e-14,3.2663766481615824e-15,2.906282027712183e-14,2.906282027712183e-14,1.1856514870955147e-14,2.0474878213120416e-14,2.0474878213120416e-14,8.46714340986209e-15,2.386427884985755e-14,2.386427884985755e-14,2.360284925974663e-14,8.726105131142261e-15,8.726105131142261e-15,ERROR,ERROR,ERROR,2CXO J150117.0+014958,225.32119386347995,1.8328582130111504,0.128888,0.0417,240,1.2558521289746557e+42,1.7852353102416716e+41,13.20137,8.041797,214.42386791119705,134.12862086153487,False,208043703010059.0,59.0,108043703010059.0,0804370301,68290.0,225.32083398724,1.8326893259052,17041.0,4XMM J150117.0+014957,225.32119386347995,1.8328582130111504,J150117.0+014958,52017.0,435.0,539.0,2CXO J150117.0+014958,13246,2011-03-30,45.0
891,True,res,634.877544777536,0.0470921088169671,0.1228747868772273,,1.9,,,3.201881740907076e-14,6.019781855943211e-15,6.019781855943211e-15,2.0724795571258276e-14,1.7309058444964324e-14,1.7309058444964324e-14,3.461678369765017e-15,3.457588468191332e-14,3.457588468191332e-14,1.3461078218399498e-14,2.4577690740401303e-14,2.4577690740401303e-14,9.697473304536682e-15,2.8341083277382483e-14,2.8341083277382483e-14,2.6627901336761147e-14,1.140880366972974e-14,1.140880366972974e-14,ERROR,ERROR,ERROR,2CXO J151038.8+055332,227.66187996851968,5.892436472743274,0.2975529,0.0303,142,9.223565929977134e+42,1.7341007359204562e+42,28.70394,3.413229,111.54851009676986,24.8146714792411,False,201112702015016.0,20.0,105517802015015.0,0551780201,60754.0,227.66190293888,5.8922067857386,42637.0,4XMM J151038.8+055331,227.66187996851968,5.892436472743274,J151038.8+055332,55710.0,408.0,4878.0,2CXO J151038.8+055332,891,2000-04-12,19.8
891,True,res,634.877544777536,0.0470921088169671,0.1228747868772273,,1.9,,,3.201881740907076e-14,6.019781855943211e-15,6.019781855943211e-15,2.0724795571258276e-14,1.7309058444964324e-14,1.7309058444964324e-14,3.461678369765017e-15,3.457588468191332e-14,3.457588468191332e-14,1.3461078218399498e-14,2.4577690740401303e-14,2.4577690740401303e-14,9.697473304536682e-15,2.8341083277382483e-14,2.8341083277382483e-14,2.6627901336761147e-14,1.140880366972974e-14,1.140880366972974e-14,ERROR,ERROR,ERROR,2CXO J151038.8+055332,227.66187996851968,5.892436472743274,0.2975529,0.0303,142,9.223565929977134e+42,1.7341007359204562e+42,28.70394,3.413229,111.54851009676986,24.8146714792411,False,201112702015016.0,17.0,105517804010013.0,0551780401,60756.0,227.66198196495,5.8923512182618,42637.0,4XMM J151038.8+055331,227.66187996851968,5.892436472743274,J151038.8+055332,55710.0,408.0,4878.0,2CXO J151038.8+055332,891,2000-04-12,19.8
891,True,res,634.877544777536,0.0470921088169671,0.1228747868772273,,1.9,,,3.201881740907076e-14,6.019781855943211e-15,6.019781855943211e-15,2.0724795571258276e-14,1.7309058444964324e-14,1.7309058444964324e-14,3.461678369765017e-15,3.457588468191332e-14,3.457588468191332e-14,1.3461078218399498e-14,2.4577690740401303e-14,2.4577690740401303e-14,9.697473304536682e-15,2.8341083277382483e-14,2.8341083277382483e-14,2.6627901336761147e-14,1.140880366972974e-14,1.140880366972974e-14,ERROR,ERROR,ERROR,2CXO J151038.8+055332,227.66187996851968,5.892436472743274,0.2975529,0.0303,142,9.223565929977134e+42,1.7341007359204562e+42,28.70394,3.413229,111.54851009676986,24.8146714792411,False,201112702015016.0,15.0,105517805015010.0,0551780501,60757.0,227.66194908622,5.8922328608686,29338.0,4XMM J151038.8+055331,227.66187996851968,5.892436472743274,J151038.8+055332,55710.0,408.0,4878.0,2CXO J151038.8+055332,891,2000-04-12,19.8
891,True,res,634.877544777536,0.0470921088169671,0.1228747868772273,,1.9,,,3.201881740907076e-14,6.019781855943211e-15,6.019781855943211e-15,2.0724795571258276e-14,1.7309058444964324e-14,1.7309058444964324e-14,3.461678369765017e-15,3.457588468191332e-14,3.457588468191332e-14,1.3461078218399498e-14,2.4577690740401303e-14,2.4577690740401303e-14,9.697473304536682e-15,2.8341083277382483e-14,2.8341083277382483e-14,2.6627901336761147e-14,1.140880366972974e-14,1.140880366972974e-14,ERROR,ERROR,ERROR,2CXO J151038.8+055332,227.66187996851968,5.892436472743274,0.2975529,0.0303,142,9.223565929977134e+42,1.7341007359204562e+42,28.70394,3.413229,111.54851009676986,24.8146714792411,False,201112702015016.0,15.0,107444109010016.0,0744410901,65636.0,227.66182615646,5.8919305314056,25743.0,4XMM J151038.8+055331,227.66187996851968,5.892436472743274,J151038.8+055332,55710.0,408.0,4878.0,2CXO J151038.8+055332,891,2000-04-12,19.8
891,True,res,634.877544777536,0.0470921088169671,0.1228747868772273,,1.9,,,3.201881740907076e-14,6.019781855943211e-15,6.019781855943211e-15,2.0724795571258276e-14,1.7309058444964324e-14,1.7309058444964324e-14,3.461678369765017e-15,3.457588468191332e-14,3.457588468191332e-14,1.3461078218399498e-14,2.4577690740401303e-14,2.4577690740401303e-14,9.697473304536682e-15,2.8341083277382483e-14,2.8341083277382483e-14,2.6627901336761147e-14,1.140880366972974e-14,1.140880366972974e-14,ERROR,ERROR,ERROR,2CXO J151038.8+055332,227.66187996851968,5.892436472743274,0.2975529,0.0303,142,9.223565929977134e+42,1.7341007359204562e+42,28.70394,3.413229,111.54851009676986,24.8146714792411,False,201112702015016.0,15.0,101112702015016.0,0111270201,55481.0,227.66180606799,5.8922257189016,19338.0,4XMM J151038.8+055331,227.66187996851968,5.892436472743274,J151038.8+055332,55710.0,408.0,4878.0,2CXO J151038.8+055332,891,2000-04-12,19.8
891,True,res,634.877544777536,0.0470921088169671,0.1228747868772273,,1.9,,,3.201881740907076e-14,6.019781855943211e-15,6.019781855943211e-15,2.0724795571258276e-14,1.7309058444964324e-14,1.7309058444964324e-14,3.461678369765017e-15,3.457588468191332e-14,3.457588468191332e-14,1.3461078218399498e-14,2.4577690740401303e-14,2.4577690740401303e-14,9.697473304536682e-15,2.8341083277382483e-14,2.8341083277382483e-14,2.6627901336761147e-14,1.140880366972974e-14,1.140880366972974e-14,ERROR,ERROR,ERROR,2CXO J151038.8+055332,227.66187996851968,5.892436472743274,0.2975529,0.0303,142,9.223565929977134e+42,1.7341007359204562e+42,28.70394,3.413229,111.54851009676986,24.8146714792411,False,201112702015016.0,30.0,105517803010019.0,0551780301,60755.0,227.66191737431,5.8917756090739,42639.0,4XMM J151038.8+055331,227.66187996851968,5.892436472743274,J151038.8+055332,55710.0,408.0,4878.0,2CXO J151038.8+055332,891,2000-04-12,19.8
20995,True,ERROR,458.0221115912945,0.0338285996800462,62.48854430406231,,-2.17812760314823,8.796239038147164,8.796239038147164,1.8990667348547863e-14,1.5516102063921665e-14,1.5516102063921665e-14,6.319613153393372e-14,2.8706449611993355e-14,2.8706449611993355e-14,3.169705036850727e-19,3.4447979731989195e-14,3.4447979731989195e-14,1.3266013041319336e-16,3.4330792668574025e-14,3.4330792668574025e-14,3.361025241020869e-15,3.10764753351875e-14,3.10764753351875e-14,3.4938553104884106e-15,3.094548548459465e-14,3.094548548459465e-14,12.529891825459746,207.61373305284104,399.39540945445907,2CXO J151616.0+561701,229.0670223994407,56.283780157629536,0.29330033,0.0201,50,5.2916983545780596e+42,4.323520087744461e+42,28.21228,4.757159,67.31347962145514,56.15672360540611,False,201451902010030.0,57.0,108040906010057.0,0804090601,68279.0,229.06649057775,56.284169910441,37541.0,4XMM J151616.0+561701,229.0670223994407,56.283780157629536,J151616.0+561701,56453.0,504.0,6796.0,2CXO J151616.0+561701,20995,2018-03-01,16.0
20995,True,ERROR,458.0221115912945,0.0338285996800462,62.48854430406231,,-2.17812760314823,8.796239038147164,8.796239038147164,1.8990667348547863e-14,1.5516102063921665e-14,1.5516102063921665e-14,6.319613153393372e-14,2.8706449611993355e-14,2.8706449611993355e-14,3.169705036850727e-19,3.4447979731989195e-14,3.4447979731989195e-14,1.3266013041319336e-16,3.4330792668574025e-14,3.4330792668574025e-14,3.361025241020869e-15,3.10764753351875e-14,3.10764753351875e-14,3.4938553104884106e-15,3.094548548459465e-14,3.094548548459465e-14,12.529891825459746,207.61373305284104,399.39540945445907,2CXO J151616.0+561701,229.0670223994407,56.283780157629536,0.29330033,0.0201,50,5.2916983545780596e+42,4.323520087744461e+42,28.21228,4.757159,67.31347962145514,56.15672360540611,False,201451902010030.0,44.0,108040909010044.0,0804090901,69917.0,229.06726041578,56.283620525574,40164.0,4XMM J151616.0+561701,229.0670223994407,56.283780157629536,J151616.0+561701,56453.0,504.0,6796.0,2CXO J151616.0+561701,20995,2018-03-01,16.0
20995,True,ERROR,458.0221115912945,0.0338285996800462,62.48854430406231,,-2.17812760314823,8.796239038147164,8.796239038147164,1.8990667348547863e-14,1.5516102063921665e-14,1.5516102063921665e-14,6.319613153393372e-14,2.8706449611993355e-14,2.8706449611993355e-14,3.169705036850727e-19,3.4447979731989195e-14,3.4447979731989195e-14,1.3266013041319336e-16,3.4330792668574025e-14,3.4330792668574025e-14,3.361025241020869e-15,3.10764753351875e-14,3.10764753351875e-14,3.4938553104884106e-15,3.094548548459465e-14,3.094548548459465e-14,12.529891825459746,207.61373305284104,399.39540945445907,2CXO J151616.0+561701,229.0670223994407,56.283780157629536,0.29330033,0.0201,50,5.2916983545780596e+42,4.323520087744461e+42,28.21228,4.757159,67.31347962145514,56.15672360540611,False,201451902010030.0,32.0,108842204010032.0,0884220401,71296.0,229.06660008692,56.283885367628,69722.0,4XMM J151616.0+561701,229.0670223994407,56.283780157629536,J151616.0+561701,56453.0,504.0,6796.0,2CXO J151616.0+561701,20995,2018-03-01,16.0
20995,True,ERROR,458.0221115912945,0.0338285996800462,62.48854430406231,,-2.17812760314823,8.796239038147164,8.796239038147164,1.8990667348547863e-14,1.5516102063921665e-14,1.5516102063921665e-14,6.319613153393372e-14,2.8706449611993355e-14,2.8706449611993355e-14,3.169705036850727e-19,3.4447979731989195e-14,3.4447979731989195e-14,1.3266013041319336e-16,3.4330792668574025e-14,3.4330792668574025e-14,3.361025241020869e-15,3.10764753351875e-14,3.10764753351875e-14,3.4938553104884106e-15,3.094548548459465e-14,3.094548548459465e-14,12.529891825459746,207.61373305284104,399.39540945445907,2CXO J151616.0+561701,229.0670223994407,56.283780157629536,0.29330033,0.0201,50,5.2916983545780596e+42,4.323520087744461e+42,28.21228,4.757159,67.31347962145514,56.15672360540611,False,201451902010030.0,32.0,108243205010032.0,0824320501,70333.0,229.06701236487,56.284049215495,64323.0,4XMM J151616.0+561701,229.0670223994407,56.283780157629536,J151616.0+561701,56453.0,504.0,6796.0,2CXO J151616.0+561701,20995,2018-03-01,16.0
20995,True,ERROR,458.0221115912945,0.0338285996800462,62.48854430406231,,-2.17812760314823,8.796239038147164,8.796239038147164,1.8990667348547863e-14,1.5516102063921665e-14,1.5516102063921665e-14,6.319613153393372e-14,2.8706449611993355e-14,2.8706449611993355e-14,3.169705036850727e-19,3.4447979731989195e-14,3.4447979731989195e-14,1.3266013041319336e-16,3.4330792668574025e-14,3.4330792668574025e-14,3.361025241020869e-15,3.10764753351875e-14,3.10764753351875e-14,3.4938553104884106e-15,3.094548548459465e-14,3.094548548459465e-14,12.529891825459746,207.61373305284104,399.39540945445907,2CXO J151616.0+561701,229.0670223994407,56.283780157629536,0.29330033,0.0201,50,5.2916983545780596e+42,4.323520087744461e+42,28.21228,4.757159,67.31347962145514,56.15672360540611,False,201451902010030.0,39.0,108511807010039.0,0851180701,70067.0,229.06667356719,56.283655331016,56661.0,4XMM J151616.0+561701,229.0670223994407,56.283780157629536,J151616.0+561701,56453.0,504.0,6796.0,2CXO J151616.0+561701,20995,2018-03-01,16.0
